Date/Time SNT;MBA;Load Profile [MWh]
20.12.2024/14:15;SE1, SE2, SE3, SE4;-1296,811042
20.12.2024/14:30;SE1, SE2, SE3, SE4;-1302,014943
20.12.2024/14:45;SE1, SE2, SE3, SE4;-1309,346891
20.12.2024/15:00;SE1, SE2, SE3, SE4;-1368,652591
20.12.2024/15:15;SE1, SE2, SE3, SE4;-1374,29426
20.12.2024/15:30;SE1, SE2, SE3, SE4;-1390,499569
20.12.2024/15:45;SE1, SE2, SE3, SE4;-1408,606098
20.12.2024/16:00;SE1, SE2, SE3, SE4;-1464,132589
20.12.2024/16:15;SE1, SE2, SE3, SE4;-1480,853851
20.12.2024/16:30;SE1, SE2, SE3, SE4;-1490,360786
20.12.2024/16:45;SE1, SE2, SE3, SE4;-1496,98024
20.12.2024/17:00;SE1, SE2, SE3, SE4;-1532,490377
20.12.2024/17:15;SE1, SE2, SE3, SE4;-1539,184572
20.12.2024/17:30;SE1, SE2, SE3, SE4;-1543,525021
20.12.2024/17:45;SE1, SE2, SE3, SE4;-1548,540543
20.12.2024/18:00;SE1, SE2, SE3, SE4;-1537,516352
20.12.2024/18:15;SE1, SE2, SE3, SE4;-1534,854424
20.12.2024/18:30;SE1, SE2, SE3, SE4;-1537,769378
20.12.2024/18:45;SE1, SE2, SE3, SE4;-1536,524735
20.12.2024/19:00;SE1, SE2, SE3, SE4;-1505,549582
20.12.2024/19:15;SE1, SE2, SE3, SE4;-1503,748475
20.12.2024/19:30;SE1, SE2, SE3, SE4;-1497,208956
20.12.2024/19:45;SE1, SE2, SE3, SE4;-1488,516799
20.12.2024/20:00;SE1, SE2, SE3, SE4;-1453,8207
20.12.2024/20:15;SE1, SE2, SE3, SE4;-1441,570541
20.12.2024/20:30;SE1, SE2, SE3, SE4;-1437,816144
20.12.2024/20:45;SE1, SE2, SE3, SE4;-1433,967796
20.12.2024/21:00;SE1, SE2, SE3, SE4;-1388,613099
20.12.2024/21:15;SE1, SE2, SE3, SE4;-1390,497432
20.12.2024/21:30;SE1, SE2, SE3, SE4;-1385,075985
20.12.2024/21:45;SE1, SE2, SE3, SE4;-1385,736039
20.12.2024/22:00;SE1, SE2, SE3, SE4;-1334,276282
20.12.2024/22:15;SE1, SE2, SE3, SE4;-1328,221704
20.12.2024/22:30;SE1, SE2, SE3, SE4;-1324,624237
20.12.2024/22:45;SE1, SE2, SE3, SE4;-1325,794948
20.12.2024/23:00;SE1, SE2, SE3, SE4;-1270,297679
20.12.2024/23:15;SE1, SE2, SE3, SE4;-1265,239296
20.12.2024/23:30;SE1, SE2, SE3, SE4;-1256,963889
20.12.2024/23:45;SE1, SE2, SE3, SE4;-1253,560096
21.12.2024/00:00;SE1, SE2, SE3, SE4;-1200,76528
21.12.2024/00:15;SE1, SE2, SE3, SE4;-1198,111819
21.12.2024/00:30;SE1, SE2, SE3, SE4;-1195,522187
21.12.2024/00:45;SE1, SE2, SE3, SE4;-1192,969364
21.12.2024/01:00;SE1, SE2, SE3, SE4;-1147,255512
21.12.2024/01:15;SE1, SE2, SE3, SE4;-1149,745438
21.12.2024/01:30;SE1, SE2, SE3, SE4;-1148,678573
21.12.2024/01:45;SE1, SE2, SE3, SE4;-1147,105053
21.12.2024/02:00;SE1, SE2, SE3, SE4;-1110,997559
21.12.2024/02:15;SE1, SE2, SE3, SE4;-1111,768133
21.12.2024/02:30;SE1, SE2, SE3, SE4;-1111,999672
21.12.2024/02:45;SE1, SE2, SE3, SE4;-1109,997142
21.12.2024/03:00;SE1, SE2, SE3, SE4;-1092,661582
21.12.2024/03:15;SE1, SE2, SE3, SE4;-1095,116422
21.12.2024/03:30;SE1, SE2, SE3, SE4;-1091,637108
21.12.2024/03:45;SE1, SE2, SE3, SE4;-1089,482224
21.12.2024/04:00;SE1, SE2, SE3, SE4;-1081,012521
21.12.2024/04:15;SE1, SE2, SE3, SE4;-1077,834026
21.12.2024/04:30;SE1, SE2, SE3, SE4;-1083,097658
21.12.2024/04:45;SE1, SE2, SE3, SE4;-1081,536488
21.12.2024/05:00;SE1, SE2, SE3, SE4;-1081,692376
21.12.2024/05:15;SE1, SE2, SE3, SE4;-1082,885094
21.12.2024/05:30;SE1, SE2, SE3, SE4;-1081,278352
21.12.2024/05:45;SE1, SE2, SE3, SE4;-1081,423099
21.12.2024/06:00;SE1, SE2, SE3, SE4;-1097,599088
21.12.2024/06:15;SE1, SE2, SE3, SE4;-1101,278583
21.12.2024/06:30;SE1, SE2, SE3, SE4;-1104,127914
21.12.2024/06:45;SE1, SE2, SE3, SE4;-1106,90734
21.12.2024/07:00;SE1, SE2, SE3, SE4;-1140,640065
21.12.2024/07:15;SE1, SE2, SE3, SE4;-1145,912283
21.12.2024/07:30;SE1, SE2, SE3, SE4;-1150,166348
21.12.2024/07:45;SE1, SE2, SE3, SE4;-1159,792524
21.12.2024/08:00;SE1, SE2, SE3, SE4;-1206,112832
21.12.2024/08:15;SE1, SE2, SE3, SE4;-1215,433958
21.12.2024/08:30;SE1, SE2, SE3, SE4;-1218,285285
21.12.2024/08:45;SE1, SE2, SE3, SE4;-1224,130654
21.12.2024/09:00;SE1, SE2, SE3, SE4;-1260,187279
21.12.2024/09:15;SE1, SE2, SE3, SE4;-1266,17681
21.12.2024/09:30;SE1, SE2, SE3, SE4;-1270,248608
21.12.2024/09:45;SE1, SE2, SE3, SE4;-1275,531333
21.12.2024/10:00;SE1, SE2, SE3, SE4;-1306,261604
21.12.2024/10:15;SE1, SE2, SE3, SE4;-1310,824012
21.12.2024/10:30;SE1, SE2, SE3, SE4;-1310,407609
21.12.2024/10:45;SE1, SE2, SE3, SE4;-1310,156464
21.12.2024/11:00;SE1, SE2, SE3, SE4;-1328,460233
21.12.2024/11:15;SE1, SE2, SE3, SE4;-1327,470101
21.12.2024/11:30;SE1, SE2, SE3, SE4;-1330,607383
21.12.2024/11:45;SE1, SE2, SE3, SE4;-1328,27924
21.12.2024/12:00;SE1, SE2, SE3, SE4;-1336,486017
21.12.2024/12:15;SE1, SE2, SE3, SE4;-1334,822406
21.12.2024/12:30;SE1, SE2, SE3, SE4;-1335,884883
21.12.2024/12:45;SE1, SE2, SE3, SE4;-1332,160308
21.12.2024/13:00;SE1, SE2, SE3, SE4;-1335,395809
21.12.2024/13:15;SE1, SE2, SE3, SE4;-1334,118356
21.12.2024/13:30;SE1, SE2, SE3, SE4;-1331,271931
21.12.2024/13:45;SE1, SE2, SE3, SE4;-1327,103592
21.12.2024/14:00;SE1, SE2, SE3, SE4;-1350,615384
21.12.2024/14:15;SE1, SE2, SE3, SE4;-1346,267345
21.12.2024/14:30;SE1, SE2, SE3, SE4;-1352,094476
21.12.2024/14:45;SE1, SE2, SE3, SE4;-1349,797319
21.12.2024/15:00;SE1, SE2, SE3, SE4;-1383,853509
21.12.2024/15:15;SE1, SE2, SE3, SE4;-1387,532305
21.12.2024/15:30;SE1, SE2, SE3, SE4;-1399,425149
21.12.2024/15:45;SE1, SE2, SE3, SE4;-1411,377472
21.12.2024/16:00;SE1, SE2, SE3, SE4;-1438,354804
21.12.2024/16:15;SE1, SE2, SE3, SE4;-1440,764059
21.12.2024/16:30;SE1, SE2, SE3, SE4;-1448,60858
21.12.2024/16:45;SE1, SE2, SE3, SE4;-1455,494859
21.12.2024/17:00;SE1, SE2, SE3, SE4;-1457,296868
21.12.2024/17:15;SE1, SE2, SE3, SE4;-1462,298787
21.12.2024/17:30;SE1, SE2, SE3, SE4;-1469,802086
21.12.2024/17:45;SE1, SE2, SE3, SE4;-1469,21663
21.12.2024/18:00;SE1, SE2, SE3, SE4;-1447,25392
21.12.2024/18:15;SE1, SE2, SE3, SE4;-1447,698181
21.12.2024/18:30;SE1, SE2, SE3, SE4;-1447,59962
21.12.2024/18:45;SE1, SE2, SE3, SE4;-1449,942835
21.12.2024/19:00;SE1, SE2, SE3, SE4;-1401,298741
21.12.2024/19:15;SE1, SE2, SE3, SE4;-1395,377564
21.12.2024/19:30;SE1, SE2, SE3, SE4;-1393,526897
21.12.2024/19:45;SE1, SE2, SE3, SE4;-1389,895335
21.12.2024/20:00;SE1, SE2, SE3, SE4;-1339,019664
21.12.2024/20:15;SE1, SE2, SE3, SE4;-1336,462733
21.12.2024/20:30;SE1, SE2, SE3, SE4;-1331,93857
21.12.2024/20:45;SE1, SE2, SE3, SE4;-1325,061901
21.12.2024/21:00;SE1, SE2, SE3, SE4;-1279,249477
21.12.2024/21:15;SE1, SE2, SE3, SE4;-1271,372725
21.12.2024/21:30;SE1, SE2, SE3, SE4;-1266,504482
21.12.2024/21:45;SE1, SE2, SE3, SE4;-1260,17664
21.12.2024/22:00;SE1, SE2, SE3, SE4;-1213,934288
21.12.2024/22:15;SE1, SE2, SE3, SE4;-1205,47401
21.12.2024/22:30;SE1, SE2, SE3, SE4;-1201,334303
21.12.2024/22:45;SE1, SE2, SE3, SE4;-1194,70511
21.12.2024/23:00;SE1, SE2, SE3, SE4;-1141,658965
21.12.2024/23:15;SE1, SE2, SE3, SE4;-1138,855255
21.12.2024/23:30;SE1, SE2, SE3, SE4;-1132,445274
21.12.2024/23:45;SE1, SE2, SE3, SE4;-1127,312506
22.12.2024/00:00;SE1, SE2, SE3, SE4;-1077,797175
22.12.2024/00:15;SE1, SE2, SE3, SE4;-1073,890385
22.12.2024/00:30;SE1, SE2, SE3, SE4;-1073,42178
22.12.2024/00:45;SE1, SE2, SE3, SE4;-1070,717759
22.12.2024/01:00;SE1, SE2, SE3, SE4;-1035,390191
22.12.2024/01:15;SE1, SE2, SE3, SE4;-1028,163763
22.12.2024/01:30;SE1, SE2, SE3, SE4;-1028,422435
22.12.2024/01:45;SE1, SE2, SE3, SE4;-1026,024582
22.12.2024/02:00;SE1, SE2, SE3, SE4;-1004,824313
22.12.2024/02:15;SE1, SE2, SE3, SE4;-1007,383365
22.12.2024/02:30;SE1, SE2, SE3, SE4;-1010,484661
22.12.2024/02:45;SE1, SE2, SE3, SE4;-1004,935665
22.12.2024/03:00;SE1, SE2, SE3, SE4;-990,831846
22.12.2024/03:15;SE1, SE2, SE3, SE4;-991,681611
22.12.2024/03:30;SE1, SE2, SE3, SE4;-986,928062
22.12.2024/03:45;SE1, SE2, SE3, SE4;-977,812191
22.12.2024/04:00;SE1, SE2, SE3, SE4;-974,563982
22.12.2024/04:15;SE1, SE2, SE3, SE4;-977,313701
22.12.2024/04:30;SE1, SE2, SE3, SE4;-975,968843
22.12.2024/04:45;SE1, SE2, SE3, SE4;-978,875325
22.12.2024/05:00;SE1, SE2, SE3, SE4;-981,506496
22.12.2024/05:15;SE1, SE2, SE3, SE4;-984,536471
22.12.2024/05:30;SE1, SE2, SE3, SE4;-983,374099
22.12.2024/05:45;SE1, SE2, SE3, SE4;-980,016126
22.12.2024/06:00;SE1, SE2, SE3, SE4;-1004,459955
22.12.2024/06:15;SE1, SE2, SE3, SE4;-1006,302845
22.12.2024/06:30;SE1, SE2, SE3, SE4;-1002,236805
22.12.2024/06:45;SE1, SE2, SE3, SE4;-998,093036
22.12.2024/07:00;SE1, SE2, SE3, SE4;-1040,368996
22.12.2024/07:15;SE1, SE2, SE3, SE4;-1043,251686
22.12.2024/07:30;SE1, SE2, SE3, SE4;-1048,677037
22.12.2024/07:45;SE1, SE2, SE3, SE4;-1056,430558
22.12.2024/08:00;SE1, SE2, SE3, SE4;-1117,477249
22.12.2024/08:15;SE1, SE2, SE3, SE4;-1122,153106
22.12.2024/08:30;SE1, SE2, SE3, SE4;-1124,556186
22.12.2024/08:45;SE1, SE2, SE3, SE4;-1124,837548
22.12.2024/09:00;SE1, SE2, SE3, SE4;-1174,915506
22.12.2024/09:15;SE1, SE2, SE3, SE4;-1184,94438
22.12.2024/09:30;SE1, SE2, SE3, SE4;-1190,623333
22.12.2024/09:45;SE1, SE2, SE3, SE4;-1196,010335
22.12.2024/10:00;SE1, SE2, SE3, SE4;-1236,186587
22.12.2024/10:15;SE1, SE2, SE3, SE4;-1238,073565
22.12.2024/10:30;SE1, SE2, SE3, SE4;-1238,98653
22.12.2024/10:45;SE1, SE2, SE3, SE4;-1238,971103
22.12.2024/11:00;SE1, SE2, SE3, SE4;-1258,023533
22.12.2024/11:15;SE1, SE2, SE3, SE4;-1262,149989
22.12.2024/11:30;SE1, SE2, SE3, SE4;-1266,951772
22.12.2024/11:45;SE1, SE2, SE3, SE4;-1269,359536
22.12.2024/12:00;SE1, SE2, SE3, SE4;-1272,882313
22.12.2024/12:15;SE1, SE2, SE3, SE4;-1276,833497
22.12.2024/12:30;SE1, SE2, SE3, SE4;-1278,42735
22.12.2024/12:45;SE1, SE2, SE3, SE4;-1267,928566
22.12.2024/13:00;SE1, SE2, SE3, SE4;-1266,558103
22.12.2024/13:15;SE1, SE2, SE3, SE4;-1272,994546
22.12.2024/13:30;SE1, SE2, SE3, SE4;-1273,420047
22.12.2024/13:45;SE1, SE2, SE3, SE4;-1274,100735
22.12.2024/14:00;SE1, SE2, SE3, SE4;-1283,534049
22.12.2024/14:15;SE1, SE2, SE3, SE4;-1292,775709
22.12.2024/14:30;SE1, SE2, SE3, SE4;-1290,818486
22.12.2024/14:45;SE1, SE2, SE3, SE4;-1290,400583
22.12.2024/15:00;SE1, SE2, SE3, SE4;-1322,614407
22.12.2024/15:15;SE1, SE2, SE3, SE4;-1328,12435
22.12.2024/15:30;SE1, SE2, SE3, SE4;-1345,192471
22.12.2024/15:45;SE1, SE2, SE3, SE4;-1359,511493
22.12.2024/16:00;SE1, SE2, SE3, SE4;-1395,372562
22.12.2024/16:15;SE1, SE2, SE3, SE4;-1401,33223
22.12.2024/16:30;SE1, SE2, SE3, SE4;-1406,320313
22.12.2024/16:45;SE1, SE2, SE3, SE4;-1410,610408
22.12.2024/17:00;SE1, SE2, SE3, SE4;-1427,831038
22.12.2024/17:15;SE1, SE2, SE3, SE4;-1434,159832
22.12.2024/17:30;SE1, SE2, SE3, SE4;-1432,302575
22.12.2024/17:45;SE1, SE2, SE3, SE4;-1427,138171
22.12.2024/18:00;SE1, SE2, SE3, SE4;-1421,137691
22.12.2024/18:15;SE1, SE2, SE3, SE4;-1420,842444
22.12.2024/18:30;SE1, SE2, SE3, SE4;-1420,725673
22.12.2024/18:45;SE1, SE2, SE3, SE4;-1415,955622
22.12.2024/19:00;SE1, SE2, SE3, SE4;-1384,940391
22.12.2024/19:15;SE1, SE2, SE3, SE4;-1382,292851
22.12.2024/19:30;SE1, SE2, SE3, SE4;-1380,049521
22.12.2024/19:45;SE1, SE2, SE3, SE4;-1372,579097
22.12.2024/20:00;SE1, SE2, SE3, SE4;-1342,289558
22.12.2024/20:15;SE1, SE2, SE3, SE4;-1334,022878
22.12.2024/20:30;SE1, SE2, SE3, SE4;-1324,452138
22.12.2024/20:45;SE1, SE2, SE3, SE4;-1316,298818
22.12.2024/21:00;SE1, SE2, SE3, SE4;-1274,347375
22.12.2024/21:15;SE1, SE2, SE3, SE4;-1268,675795
22.12.2024/21:30;SE1, SE2, SE3, SE4;-1263,830881
22.12.2024/21:45;SE1, SE2, SE3, SE4;-1260,064172
22.12.2024/22:00;SE1, SE2, SE3, SE4;-1212,37858
22.12.2024/22:15;SE1, SE2, SE3, SE4;-1200,661405
22.12.2024/22:30;SE1, SE2, SE3, SE4;-1188,031746
22.12.2024/22:45;SE1, SE2, SE3, SE4;-1185,053949
22.12.2024/23:00;SE1, SE2, SE3, SE4;-1133,201427
22.12.2024/23:15;SE1, SE2, SE3, SE4;-1129,233982
22.12.2024/23:30;SE1, SE2, SE3, SE4;-1120,7065
22.12.2024/23:45;SE1, SE2, SE3, SE4;-1113,182488
23.12.2024/00:00;SE1, SE2, SE3, SE4;-1077,149548
23.12.2024/00:15;SE1, SE2, SE3, SE4;-1070,36619
23.12.2024/00:30;SE1, SE2, SE3, SE4;-1062,066969
23.12.2024/00:45;SE1, SE2, SE3, SE4;-1053,761593
23.12.2024/01:00;SE1, SE2, SE3, SE4;-1030,796957
23.12.2024/01:15;SE1, SE2, SE3, SE4;-1028,502641
23.12.2024/01:30;SE1, SE2, SE3, SE4;-1026,953705
23.12.2024/01:45;SE1, SE2, SE3, SE4;-1027,562095
23.12.2024/02:00;SE1, SE2, SE3, SE4;-1011,881719
23.12.2024/02:15;SE1, SE2, SE3, SE4;-1011,508057
23.12.2024/02:30;SE1, SE2, SE3, SE4;-1012,987954
23.12.2024/02:45;SE1, SE2, SE3, SE4;-1011,819046
23.12.2024/03:00;SE1, SE2, SE3, SE4;-1004,3639
23.12.2024/03:15;SE1, SE2, SE3, SE4;-1003,593499
23.12.2024/03:30;SE1, SE2, SE3, SE4;-1003,796946
23.12.2024/03:45;SE1, SE2, SE3, SE4;-1003,767794
23.12.2024/04:00;SE1, SE2, SE3, SE4;-1010,180409
23.12.2024/04:15;SE1, SE2, SE3, SE4;-1009,941415
23.12.2024/04:30;SE1, SE2, SE3, SE4;-1011,464408
23.12.2024/04:45;SE1, SE2, SE3, SE4;-1007,714209
23.12.2024/05:00;SE1, SE2, SE3, SE4;-1028,252368
23.12.2024/05:15;SE1, SE2, SE3, SE4;-1029,929921
23.12.2024/05:30;SE1, SE2, SE3, SE4;-1030,827369
23.12.2024/05:45;SE1, SE2, SE3, SE4;-1027,578127
23.12.2024/06:00;SE1, SE2, SE3, SE4;-1069,653173
23.12.2024/06:15;SE1, SE2, SE3, SE4;-1071,810851
23.12.2024/06:30;SE1, SE2, SE3, SE4;-1075,668224
23.12.2024/06:45;SE1, SE2, SE3, SE4;-1072,327197
23.12.2024/07:00;SE1, SE2, SE3, SE4;-1135,091251
23.12.2024/07:15;SE1, SE2, SE3, SE4;-1136,47447
23.12.2024/07:30;SE1, SE2, SE3, SE4;-1141,649351
23.12.2024/07:45;SE1, SE2, SE3, SE4;-1147,735037
23.12.2024/08:00;SE1, SE2, SE3, SE4;-1209,098845
23.12.2024/08:15;SE1, SE2, SE3, SE4;-1214,514869
23.12.2024/08:30;SE1, SE2, SE3, SE4;-1218,317309
23.12.2024/08:45;SE1, SE2, SE3, SE4;-1223,986464
23.12.2024/09:00;SE1, SE2, SE3, SE4;-1261,475434
23.12.2024/09:15;SE1, SE2, SE3, SE4;-1266,561537
23.12.2024/09:30;SE1, SE2, SE3, SE4;-1270,18863
23.12.2024/09:45;SE1, SE2, SE3, SE4;-1274,538057
23.12.2024/10:00;SE1, SE2, SE3, SE4;-1296,848536
23.12.2024/10:15;SE1, SE2, SE3, SE4;-1296,879157
23.12.2024/10:30;SE1, SE2, SE3, SE4;-1298,227264
23.12.2024/10:45;SE1, SE2, SE3, SE4;-1298,047516
23.12.2024/11:00;SE1, SE2, SE3, SE4;-1314,326283
23.12.2024/11:15;SE1, SE2, SE3, SE4;-1313,396954
23.12.2024/11:30;SE1, SE2, SE3, SE4;-1314,649878
23.12.2024/11:45;SE1, SE2, SE3, SE4;-1318,518129
23.12.2024/12:00;SE1, SE2, SE3, SE4;-1323,607684
23.12.2024/12:15;SE1, SE2, SE3, SE4;-1327,11211
23.12.2024/12:30;SE1, SE2, SE3, SE4;-1329,181087
23.12.2024/12:45;SE1, SE2, SE3, SE4;-1329,362995
23.12.2024/13:00;SE1, SE2, SE3, SE4;-1329,253159
23.12.2024/13:15;SE1, SE2, SE3, SE4;-1329,980572
23.12.2024/13:30;SE1, SE2, SE3, SE4;-1329,644916
23.12.2024/13:45;SE1, SE2, SE3, SE4;-1331,596205
23.12.2024/14:00;SE1, SE2, SE3, SE4;-1344,072348
23.12.2024/14:15;SE1, SE2, SE3, SE4;-1349,197603
23.12.2024/14:30;SE1, SE2, SE3, SE4;-1355,411371
23.12.2024/14:45;SE1, SE2, SE3, SE4;-1364,469846
23.12.2024/15:00;SE1, SE2, SE3, SE4;-1402,90952
23.12.2024/15:15;SE1, SE2, SE3, SE4;-1410,263519
23.12.2024/15:30;SE1, SE2, SE3, SE4;-1422,628874
23.12.2024/15:45;SE1, SE2, SE3, SE4;-1436,194718
23.12.2024/16:00;SE1, SE2, SE3, SE4;-1466,64279
23.12.2024/16:15;SE1, SE2, SE3, SE4;-1484,989395
23.12.2024/16:30;SE1, SE2, SE3, SE4;-1495,351782
23.12.2024/16:45;SE1, SE2, SE3, SE4;-1499,195639
23.12.2024/17:00;SE1, SE2, SE3, SE4;-1509,407619
23.12.2024/17:15;SE1, SE2, SE3, SE4;-1513,736304
23.12.2024/17:30;SE1, SE2, SE3, SE4;-1516,647333
23.12.2024/17:45;SE1, SE2, SE3, SE4;-1513,569469
23.12.2024/18:00;SE1, SE2, SE3, SE4;-1489,472753
23.12.2024/18:15;SE1, SE2, SE3, SE4;-1491,953243
23.12.2024/18:30;SE1, SE2, SE3, SE4;-1490,202607
23.12.2024/18:45;SE1, SE2, SE3, SE4;-1486,098287
23.12.2024/19:00;SE1, SE2, SE3, SE4;-1446,479613
23.12.2024/19:15;SE1, SE2, SE3, SE4;-1443,88978
23.12.2024/19:30;SE1, SE2, SE3, SE4;-1438,914015
23.12.2024/19:45;SE1, SE2, SE3, SE4;-1430,753746
23.12.2024/20:00;SE1, SE2, SE3, SE4;-1370,44054
23.12.2024/20:15;SE1, SE2, SE3, SE4;-1367,046992
23.12.2024/20:30;SE1, SE2, SE3, SE4;-1362,944164
23.12.2024/20:45;SE1, SE2, SE3, SE4;-1360,860678
23.12.2024/21:00;SE1, SE2, SE3, SE4;-1318,327557
23.12.2024/21:15;SE1, SE2, SE3, SE4;-1316,1062
23.12.2024/21:30;SE1, SE2, SE3, SE4;-1315,154795
23.12.2024/21:45;SE1, SE2, SE3, SE4;-1310,40981
23.12.2024/22:00;SE1, SE2, SE3, SE4;-1274,614347
23.12.2024/22:15;SE1, SE2, SE3, SE4;-1270,235962
23.12.2024/22:30;SE1, SE2, SE3, SE4;-1262,035538
23.12.2024/22:45;SE1, SE2, SE3, SE4;-1259,766119
23.12.2024/23:00;SE1, SE2, SE3, SE4;-1226,355655
23.12.2024/23:15;SE1, SE2, SE3, SE4;-1219,253633
23.12.2024/23:30;SE1, SE2, SE3, SE4;-1217,736533
23.12.2024/23:45;SE1, SE2, SE3, SE4;-1217,084006
24.12.2024/00:00;SE1, SE2, SE3, SE4;-1186,403066
24.12.2024/00:15;SE1, SE2, SE3, SE4;-1174,287545
24.12.2024/00:30;SE1, SE2, SE3, SE4;-1170,415035
24.12.2024/00:45;SE1, SE2, SE3, SE4;-1164,497372
24.12.2024/01:00;SE1, SE2, SE3, SE4;-1130,267703
24.12.2024/01:15;SE1, SE2, SE3, SE4;-1124,016783
24.12.2024/01:30;SE1, SE2, SE3, SE4;-1121,919694
24.12.2024/01:45;SE1, SE2, SE3, SE4;-1121,30059
24.12.2024/02:00;SE1, SE2, SE3, SE4;-1102,278512
24.12.2024/02:15;SE1, SE2, SE3, SE4;-1102,000696
24.12.2024/02:30;SE1, SE2, SE3, SE4;-1099,602921
24.12.2024/02:45;SE1, SE2, SE3, SE4;-1101,715819
24.12.2024/03:00;SE1, SE2, SE3, SE4;-1086,677726
24.12.2024/03:15;SE1, SE2, SE3, SE4;-1090,623057
24.12.2024/03:30;SE1, SE2, SE3, SE4;-1092,525402
24.12.2024/03:45;SE1, SE2, SE3, SE4;-1093,73474
24.12.2024/04:00;SE1, SE2, SE3, SE4;-1094,918552
24.12.2024/04:15;SE1, SE2, SE3, SE4;-1095,59271
24.12.2024/04:30;SE1, SE2, SE3, SE4;-1096,255685
24.12.2024/04:45;SE1, SE2, SE3, SE4;-1097,987879
24.12.2024/05:00;SE1, SE2, SE3, SE4;-1109,741114
24.12.2024/05:15;SE1, SE2, SE3, SE4;-1108,583308
24.12.2024/05:30;SE1, SE2, SE3, SE4;-1108,492915
24.12.2024/05:45;SE1, SE2, SE3, SE4;-1107,544535
24.12.2024/06:00;SE1, SE2, SE3, SE4;-1133,781646
24.12.2024/06:15;SE1, SE2, SE3, SE4;-1133,856791
24.12.2024/06:30;SE1, SE2, SE3, SE4;-1137,541619
24.12.2024/06:45;SE1, SE2, SE3, SE4;-1142,476151
24.12.2024/07:00;SE1, SE2, SE3, SE4;-1180,209012
24.12.2024/07:15;SE1, SE2, SE3, SE4;-1187,662091
24.12.2024/07:30;SE1, SE2, SE3, SE4;-1196,793601
24.12.2024/07:45;SE1, SE2, SE3, SE4;-1206,023414
24.12.2024/08:00;SE1, SE2, SE3, SE4;-1264,750765
24.12.2024/08:15;SE1, SE2, SE3, SE4;-1276,207762
24.12.2024/08:30;SE1, SE2, SE3, SE4;-1283,733232
24.12.2024/08:45;SE1, SE2, SE3, SE4;-1287,991198
24.12.2024/09:00;SE1, SE2, SE3, SE4;-1342,484654
24.12.2024/09:15;SE1, SE2, SE3, SE4;-1349,589797
24.12.2024/09:30;SE1, SE2, SE3, SE4;-1355,121032
24.12.2024/09:45;SE1, SE2, SE3, SE4;-1362,751276
24.12.2024/10:00;SE1, SE2, SE3, SE4;-1405,952739
24.12.2024/10:15;SE1, SE2, SE3, SE4;-1404,686252
24.12.2024/10:30;SE1, SE2, SE3, SE4;-1408,091978
24.12.2024/10:45;SE1, SE2, SE3, SE4;-1411,450502
24.12.2024/11:00;SE1, SE2, SE3, SE4;-1435,295607
24.12.2024/11:15;SE1, SE2, SE3, SE4;-1438,474219
24.12.2024/11:30;SE1, SE2, SE3, SE4;-1441,953549
24.12.2024/11:45;SE1, SE2, SE3, SE4;-1442,38519
24.12.2024/12:00;SE1, SE2, SE3, SE4;-1442,165255
24.12.2024/12:15;SE1, SE2, SE3, SE4;-1443,331046
24.12.2024/12:30;SE1, SE2, SE3, SE4;-1445,249975
24.12.2024/12:45;SE1, SE2, SE3, SE4;-1446,561963
24.12.2024/13:00;SE1, SE2, SE3, SE4;-1405,660793
24.12.2024/13:15;SE1, SE2, SE3, SE4;-1404,52065
24.12.2024/13:30;SE1, SE2, SE3, SE4;-1404,468427
24.12.2024/13:45;SE1, SE2, SE3, SE4;-1403,006211
24.12.2024/14:00;SE1, SE2, SE3, SE4;-1368,597849
24.12.2024/14:15;SE1, SE2, SE3, SE4;-1369,85874
24.12.2024/14:30;SE1, SE2, SE3, SE4;-1377,685108
24.12.2024/14:45;SE1, SE2, SE3, SE4;-1381,883746
24.12.2024/15:00;SE1, SE2, SE3, SE4;-1376,667299
24.12.2024/15:15;SE1, SE2, SE3, SE4;-1375,529561
24.12.2024/15:30;SE1, SE2, SE3, SE4;-1379,730755
24.12.2024/15:45;SE1, SE2, SE3, SE4;-1381,532383
24.12.2024/16:00;SE1, SE2, SE3, SE4;-1368,873325
24.12.2024/16:15;SE1, SE2, SE3, SE4;-1378,90685
24.12.2024/16:30;SE1, SE2, SE3, SE4;-1375,311415
24.12.2024/16:45;SE1, SE2, SE3, SE4;-1373,216942
24.12.2024/17:00;SE1, SE2, SE3, SE4;-1330,256025
24.12.2024/17:15;SE1, SE2, SE3, SE4;-1331,0577
24.12.2024/17:30;SE1, SE2, SE3, SE4;-1335,733072
24.12.2024/17:45;SE1, SE2, SE3, SE4;-1333,788828
24.12.2024/18:00;SE1, SE2, SE3, SE4;-1298,476252
24.12.2024/18:15;SE1, SE2, SE3, SE4;-1294,349507
24.12.2024/18:30;SE1, SE2, SE3, SE4;-1298,542247
24.12.2024/18:45;SE1, SE2, SE3, SE4;-1292,887247
24.12.2024/19:00;SE1, SE2, SE3, SE4;-1262,230881
24.12.2024/19:15;SE1, SE2, SE3, SE4;-1255,857114
24.12.2024/19:30;SE1, SE2, SE3, SE4;-1250,211136
24.12.2024/19:45;SE1, SE2, SE3, SE4;-1248,205579
24.12.2024/20:00;SE1, SE2, SE3, SE4;-1223,975138
24.12.2024/20:15;SE1, SE2, SE3, SE4;-1223,527161
24.12.2024/20:30;SE1, SE2, SE3, SE4;-1218,868512
24.12.2024/20:45;SE1, SE2, SE3, SE4;-1213,232211
